opus,key,performer,year,time,seconds,label,pid,status,piece_path,midi_filename,mp4_filename,mp3_filename,wav_filename,alignment_filename,performer_id
56.3,C min,Uninsky,1959,5:52,352,Philips 442 574-2,9061b-03,-,mazurka56-3/pid9061b-03,mazurka56-3/pid9061b-03.mid,mazurka56-3/pid9061b-03.mp4,mazurka56-3/pid9061b-03.mp3,mazurka56-3/pid9061b-03.wav,mazurka56-3/pid9061b-03_infer_corresp.txt,30
56.3,C min,Wasowski,1980,7:50,470,Concord CCD-42036,9111b-08,-,mazurka56-3/pid9111b-08,mazurka56-3/pid9111b-08.mid,mazurka56-3/pid9111b-08.mp4,mazurka56-3/pid9111b-08.mp3,mazurka56-3/pid9111b-08.wav,mazurka56-3/pid9111b-08_infer_corresp.txt,31
59.1,A min,Ashkenazy,1981,4:29,269,Decca 448 086-2,9058b-07,-,mazurka59-1/pid9058b-07,mazurka59-1/pid9058b-07.mid,mazurka59-1/pid9058b-07.mp4,mazurka59-1/pid9058b-07.mp3,mazurka59-1/pid9058b-07.wav,mazurka59-1/pid9058b-07_infer_corresp.txt,0
59.1,A min,Ashkenazy,1999,4:05,245,Decca SACD 470 608-2,918821-09,-,mazurka59-1/pid918821-09,mazurka59-1/pid918821-09.mid,mazurka59-1/pid918821-09.mp4,mazurka59-1/pid918821-09.mp3,mazurka59-1/pid918821-09.wav,mazurka59-1/pid918821-09_infer_corresp.txt,0
59.1,A min,Bacha,2000,3:28,208,Forlane 126817,9166l-01,-,mazurka59-1/pid9166l-01,mazurka59-1/pid9166l-01.mid,mazurka59-1/pid9166l-01.mp4,mazurka59-1/pid9166l-01.mp3,mazurka59-1/pid9166l-01.wav,mazurka59-1/pid9166l-01_infer_corresp.txt,1
59.1,A min,Barbosa,1983,3:19,199,Centaur CRC2098/9,9174b-07,-,mazurka59-1/pid9174b-07,mazurka59-1/pid9174b-07.mid,mazurka59-1/pid9174b-07.mp4,mazurka59-1/pid9174b-07.mp3,mazurka59-1/pid9174b-07.wav,mazurka59-1/pid9174b-07_infer_corresp.txt,2
59.1,A min,Biret,1990,4:48,288,Naxos 8.550359,9062b-10,-,mazurka59-1/pid9062b-10,mazurka59-1/pid9062b-10.mid,mazurka59-1/pid9062b-10.mp4,mazurka59-1/pid9062b-10.mp3,mazurka59-1/pid9062b-10.wav,mazurka59-1/pid9062b-10_infer_corresp.txt,3
59.1,A min,Brailowsky,1960,3:11,191,Sony SB2K 63237,9060b-05,-,mazurka59-1/pid9060b-05,mazurka59-1/pid9060b-05.mid,mazurka59-1/pid9060b-05.mp4,mazurka59-1/pid9060b-05.mp3,mazurka59-1/pid9060b-05.wav,mazurka59-1/pid9060b-05_infer_corresp.txt,4
59.1,A min,Chiu,1999,4:49,289,HMX 2907352.53,9048b-11,tap05,mazurka59-1/pid9048b-11,mazurka59-1/pid9048b-11.mid,mazurka59-1/pid9048b-11.mp4,mazurka59-1/pid9048b-11.mp3,mazurka59-1/pid9048b-11.wav,mazurka59-1/pid9048b-11_infer_corresp.txt,5
59.1,A min,Cohen,1997,4:47,287,Glossa 920507 ,9069-07,-,mazurka59-1/pid9069-07,mazurka59-1/pid9069-07.mid,mazurka59-1/pid9069-07.mp4,mazurka59-1/pid9069-07.mp3,mazurka59-1/pid9069-07.wav,mazurka59-1/pid9069-07_infer_corresp.txt,6
59.1,A min,Cortot,1951,4:05,245,Concert Artist 9180/12 ,9066b-07,-,mazurka59-1/pid9066b-07,mazurka59-1/pid9066b-07.mid,mazurka59-1/pid9066b-07.mp4,mazurka59-1/pid9066b-07.mp3,mazurka59-1/pid9066b-07.wav,mazurka59-1/pid9066b-07_infer_corresp.txt,7
59.1,A min,Csalog,1996,3:40,220,Hungaroton HCD 31755/6,1263b-07,-,mazurka59-1/pid1263b-07,mazurka59-1/pid1263b-07.mid,mazurka59-1/pid1263b-07.mp4,mazurka59-1/pid1263b-07.mp3,mazurka59-1/pid1263b-07.wav,mazurka59-1/pid1263b-07_infer_corresp.txt,8
59.1,A min,Czerny-Stefanska,1990,3:52,232,Pony Canyon Classics PCCL-00460,9192b-07,-,mazurka59-1/pid9192b-07,mazurka59-1/pid9192b-07.mid,mazurka59-1/pid9192b-07.mp4,mazurka59-1/pid9192b-07.mp3,mazurka59-1/pid9192b-07.wav,mazurka59-1/pid9192b-07_infer_corresp.txt,9
59.1,A min,Ezaki,2006,3:45,225,Triton OVCT-00035,9139b-07,-,mazurka59-1/pid9139b-07,mazurka59-1/pid9139b-07.mid,mazurka59-1/pid9139b-07.mp4,mazurka59-1/pid9139b-07.mp3,mazurka59-1/pid9139b-07.wav,mazurka59-1/pid9139b-07_infer_corresp.txt,10
59.1,A min,Fliere,1977,3:58,238,Melodia 10 00439,9063b-11,-,mazurka59-1/pid9063b-11,mazurka59-1/pid9063b-11.mid,mazurka59-1/pid9063b-11.mp4,mazurka59-1/pid9063b-11.mp3,mazurka59-1/pid9063b-11.wav,mazurka59-1/pid9063b-11_infer_corresp.txt,11
59.1,A min,Fou,1955,3:38,218,Muza PNCD006,9085-21,-,mazurka59-1/pid9085-21,mazurka59-1/pid9085-21.mid,mazurka59-1/pid9085-21.mp4,mazurka59-1/pid9085-21.mp3,mazurka59-1/pid9085-21.wav,mazurka59-1/pid9085-21_infer_corresp.txt,12
59.1,A min,Fou,1978,3:37,217,Sony SB2K 53 246,9071b-17,-,mazurka59-1/pid9071b-17,mazurka59-1/pid9071b-17.mid,mazurka59-1/pid9071b-17.mp4,mazurka59-1/pid9071b-17.mp3,mazurka59-1/pid9071b-17.wav,mazurka59-1/pid9071b-17_infer_corresp.txt,12
59.1,A min,Fou,2005,3:59,239,NIFC CD001,9092-16,-,mazurka59-1/pid9092-16,mazurka59-1/pid9092-16.mid,mazurka59-1/pid9092-16.mp4,mazurka59-1/pid9092-16.mp3,mazurka59-1/pid9092-16.wav,mazurka59-1/pid9092-16_infer_corresp.txt,12
59.1,A min,Francois,1956,2:48,168,EMI CZS 7 67413 2,9070b-19,-,mazurka59-1/pid9070b-19,mazurka59-1/pid9070b-19.mid,mazurka59-1/pid9070b-19.mp4,mazurka59-1/pid9070b-19.mp3,mazurka59-1/pid9070b-19.wav,mazurka59-1/pid9070b-19_infer_corresp.txt,13
59.1,A min,Hatto,1993,4:18,258,Con. Artist FED4-TC-0116/7,610003b-11,-,mazurka59-1/pid610003b-11,mazurka59-1/pid610003b-11.mid,mazurka59-1/pid610003b-11.mp4,mazurka59-1/pid610003b-11.mp3,mazurka59-1/pid610003b-11.wav,mazurka59-1/pid610003b-11_infer_corresp.txt,14
59.1,A min,Hatto,2006,4:14,254,Con. Artist 9270/12,9073b-11,-,mazurka59-1/pid9073b-11,mazurka59-1/pid9073b-11.mid,mazurka59-1/pid9073b-11.mp4,mazurka59-1/pid9073b-11.mp3,mazurka59-1/pid9073b-11.wav,mazurka59-1/pid9073b-11_infer_corresp.txt,14
59.1,A min,Indjic,1988,4:15,255,Calliope 3321,9050b-07,tap05,mazurka59-1/pid9050b-07,mazurka59-1/pid9050b-07.mid,mazurka59-1/pid9050b-07.mp4,mazurka59-1/pid9050b-07.mp3,mazurka59-1/pid9050b-07.wav,mazurka59-1/pid9050b-07_infer_corresp.txt,15
59.1,A min,Kushner,1989,4:24,264,Connoisseur CD4181/2,9118b-11,-,mazurka59-1/pid9118b-11,mazurka59-1/pid9118b-11.mid,mazurka59-1/pid9118b-11.mp4,mazurka59-1/pid9118b-11.mp3,mazurka59-1/pid9118b-11.wav,mazurka59-1/pid9118b-11_infer_corresp.txt,16
59.1,A min,Luisada,1991,3:50,230,DG 463054-2,9055b-07,tap05,mazurka59-1/pid9055b-07,mazurka59-1/pid9055b-07.mid,mazurka59-1/pid9055b-07.mp4,mazurka59-1/pid9055b-07.mp3,mazurka59-1/pid9055b-07.wav,mazurka59-1/pid9055b-07_infer_corresp.txt,17
59.1,A min,Magaloff,1978,4:15,255,Phillips 426 817/29-2,9074g-07,-,mazurka59-1/pid9074g-07,mazurka59-1/pid9074g-07.mid,mazurka59-1/pid9074g-07.mp4,mazurka59-1/pid9074g-07.mp3,mazurka59-1/pid9074g-07.wav,mazurka59-1/pid9074g-07_infer_corresp.txt,18
59.1,A min,Magin,1975,3:33,213,Accord 465 665-2,9138b-07,-,mazurka59-1/pid9138b-07,mazurka59-1/pid9138b-07.mid,mazurka59-1/pid9138b-07.mp4,mazurka59-1/pid9138b-07.mp3,mazurka59-1/pid9138b-07.wav,mazurka59-1/pid9138b-07_infer_corresp.txt,19
59.1,A min,Milkina,1970,4:18,258,Unterschrift/EMI,9099b-11,-,mazurka59-1/pid9099b-11,mazurka59-1/pid9099b-11.mid,mazurka59-1/pid9099b-11.mp4,mazurka59-1/pid9099b-11.mp3,mazurka59-1/pid9099b-11.wav,mazurka59-1/pid9099b-11_infer_corresp.txt,20
59.1,A min,Mohovich,1999,4:26,266,Agora AG 231.2,9104b-07,-,mazurka59-1/pid9104b-07,mazurka59-1/pid9104b-07.mid,mazurka59-1/pid9104b-07.mp4,mazurka59-1/pid9104b-07.mp3,mazurka59-1/pid9104b-07.wav,mazurka59-1/pid9104b-07_infer_corresp.txt,21
59.1,A min,Ohlsson,1999,4:02,242,Arabesque Z6730-2,9153b-07,-,mazurka59-1/pid9153b-07,mazurka59-1/pid9153b-07.mid,mazurka59-1/pid9153b-07.mp4,mazurka59-1/pid9153b-07.mp3,mazurka59-1/pid9153b-07.wav,mazurka59-1/pid9153b-07_infer_corresp.txt,22
59.1,A min,Osinska,1989,3:57,237,Cassiopee 969 213/6,9101c-01,-,mazurka59-1/pid9101c-01,mazurka59-1/pid9101c-01.mid,mazurka59-1/pid9101c-01.mp4,mazurka59-1/pid9101c-01.mp3,mazurka59-1/pid9101c-01.wav,mazurka59-1/pid9101c-01_infer_corresp.txt,23
59.1,A min,Poblocka,1980,3:39,219,Muza CK 1026,6100022-04,-,mazurka59-1/pid6100022-04,mazurka59-1/pid6100022-04.mid,mazurka59-1/pid6100022-04.mp4,mazurka59-1/pid6100022-04.mp3,mazurka59-1/pid6100022-04.wav,mazurka59-1/pid6100022-04_infer_corresp.txt,24
59.1,A min,Poblocka,1999,3:47,227,BeArTon CDB012/13,9093b-13,-,mazurka59-1/pid9093b-13,mazurka59-1/pid9093b-13.mid,mazurka59-1/pid9093b-13.mp4,mazurka59-1/pid9093b-13.mp3,mazurka59-1/pid9093b-13.wav,mazurka59-1/pid9093b-13_infer_corresp.txt,24
59.1,A min,Rangell,2001,4:39,279,Dorian DOR-93258,9094b-07,-,mazurka59-1/pid9094b-07,mazurka59-1/pid9094b-07.mid,mazurka59-1/pid9094b-07.mp4,mazurka59-1/pid9094b-07.mp3,mazurka59-1/pid9094b-07.wav,mazurka59-1/pid9094b-07_infer_corresp.txt,25
59.1,A min,Rubinstein,1939,3:22,202,Naxos 8.110656-57,9049b-07,tap05,mazurka59-1/pid9049b-07,mazurka59-1/pid9049b-07.mid,mazurka59-1/pid9049b-07.mp4,mazurka59-1/pid9049b-07.mp3,mazurka59-1/pid9049b-07.wav,mazurka59-1/pid9049b-07_infer_corresp.txt,26
59.1,A min,Rubinstein,1952,3:25,205,BMG 09026 63027-2,9075b-07,-,mazurka59-1/pid9075b-07,mazurka59-1/pid9075b-07.mid,mazurka59-1/pid9075b-07.mp4,mazurka59-1/pid9075b-07.mp3,mazurka59-1/pid9075b-07.wav,mazurka59-1/pid9075b-07_infer_corresp.txt,26
59.1,A min,Rubinstein,1966,3:51,231,BMG 09026-63050-2,9059b-11,-,mazurka59-1/pid9059b-11,mazurka59-1/pid9059b-11.mid,mazurka59-1/pid9059b-11.mp4,mazurka59-1/pid9059b-11.mp3,mazurka59-1/pid9059b-11.wav,mazurka59-1/pid9059b-11_infer_corresp.txt,26
59.1,A min,Shebanova,2002,3:56,236,DUX 0350/0351,9072b-11,-,mazurka59-1/pid9072b-11,mazurka59-1/pid9072b-11.mid,mazurka59-1/pid9072b-11.mp4,mazurka59-1/pid9072b-11.mp3,mazurka59-1/pid9072b-11.wav,mazurka59-1/pid9072b-11_infer_corresp.txt,27
59.1,A min,Smith,1975,2:16,136,EMI 724358576726,9054b-07,tap05,mazurka59-1/pid9054b-07,mazurka59-1/pid9054b-07.mid,mazurka59-1/pid9054b-07.mp4,mazurka59-1/pid9054b-07.mp3,mazurka59-1/pid9054b-07.wav,mazurka59-1/pid9054b-07_infer_corresp.txt,28
59.1,A min,Sztompka,1959,3:54,234,Muza PNOD 313 A/B,9170b-07,-,mazurka59-1/pid9170b-07,mazurka59-1/pid9170b-07.mid,mazurka59-1/pid9170b-07.mp4,mazurka59-1/pid9170b-07.mp3,mazurka59-1/pid9170b-07.wav,mazurka59-1/pid9170b-07_infer_corresp.txt,29
59.1,A min,Uninsky,1971,3:55,235,Philips 442 574-2,9061b-04,-,mazurka59-1/pid9061b-04,mazurka59-1/pid9061b-04.mid,mazurka59-1/pid9061b-04.mp4,mazurka59-1/pid9061b-04.mp3,mazurka59-1/pid9061b-04.wav,mazurka59-1/pid9061b-04_infer_corresp.txt,30
59.1,A min,Wasowski,1980,5:13,313,Concord CCD-42036,9111b-09,-,mazurka59-1/pid9111b-09,mazurka59-1/pid9111b-09.mid,mazurka59-1/pid9111b-09.mp4,mazurka59-1/pid9111b-09.mp3,mazurka59-1/pid9111b-09.wav,mazurka59-1/pid9111b-09_infer_corresp.txt,31
59.2,A maj,Ashkenazy,1972,2:35,155,Philips 456 715-2 ,5667207-03,-,mazurka59-2/pid5667207-03,mazurka59-2/pid5667207-03.mid,mazurka59-2/pid5667207-03.mp4,mazurka59-2/pid5667207-03.mp3,mazurka59-2/pid5667207-03.wav,mazurka59-2/pid5667207-03_infer_corresp.txt,0
59.2,A maj,Ashkenazy,1981,2:30,150,Decca 448 086-2,9058b-08,-,mazurka59-2/pid9058b-08,mazurka59-2/pid9058b-08.mid,mazurka59-2/pid9058b-08.mp4,mazurka59-2/pid9058b-08.mp3,mazurka59-2/pid9058b-08.wav,mazurka59-2/pid9058b-08_infer_corresp.txt,0
59.2,A maj,Ashkenazy,1999,2:25,145,Decca SACD 470 608-2,918821-10,-,mazurka59-2/pid918821-10,mazurka59-2/pid918821-10.mid,mazurka59-2/pid918821-10.mp4,mazurka59-2/pid918821-10.mp3,mazurka59-2/pid918821-10.wav,mazurka59-2/pid918821-10_infer_corresp.txt,0
59.2,A maj,Bacha,2000,2:40,160,Forlane 126817,9166l-02,-,mazurka59-2/pid9166l-02,mazurka59-2/pid9166l-02.mid,mazurka59-2/pid9166l-02.mp4,mazurka59-2/pid9166l-02.mp3,mazurka59-2/pid9166l-02.wav,mazurka59-2/pid9166l-02_infer_corresp.txt,1
59.2,A maj,Barbosa,1983,2:32,152,Centaur CRC2098/9,9174b-08,-,mazurka59-2/pid9174b-08,mazurka59-2/pid9174b-08.mid,mazurka59-2/pid9174b-08.mp4,mazurka59-2/pid9174b-08.mp3,mazurka59-2/pid9174b-08.wav,mazurka59-2/pid9174b-08_infer_corresp.txt,2
59.2,A maj,Biret,1990,2:48,168,Naxos 8.550359,9062b-11,-,mazurka59-2/pid9062b-11,mazurka59-2/pid9062b-11.mid,mazurka59-2/pid9062b-11.mp4,mazurka59-2/pid9062b-11.mp3,mazurka59-2/pid9062b-11.wav,mazurka59-2/pid9062b-11_infer_corresp.txt,3
59.2,A maj,Brailowsky,1960,2:34,154,Sony SB2K 63237,9060b-06,-,mazurka59-2/pid9060b-06,mazurka59-2/pid9060b-06.mid,mazurka59-2/pid9060b-06.mp4,mazurka59-2/pid9060b-06.mp3,mazurka59-2/pid9060b-06.wav,mazurka59-2/pid9060b-06_infer_corresp.txt,4
59.2,A maj,Chiu,1999,2:51,171,HMX 2907352.53,9048b-12,-,mazurka59-2/pid9048b-12,mazurka59-2/pid9048b-12.mid,mazurka59-2/pid9048b-12.mp4,mazurka59-2/pid9048b-12.mp3,mazurka59-2/pid9048b-12.wav,mazurka59-2/pid9048b-12_infer_corresp.txt,5
59.2,A maj,Cohen,1997,4:19,259,Glossa 920507 ,9069-08,-,mazurka59-2/pid9069-08,mazurka59-2/pid9069-08.mid,mazurka59-2/pid9069-08.mp4,mazurka59-2/pid9069-08.mp3,mazurka59-2/pid9069-08.wav,mazurka59-2/pid9069-08_infer_corresp.txt,6
59.2,A maj,Cortot,1951,2:43,163,Concert Artist 9180/12 ,9066b-08,-,mazurka59-2/pid9066b-08,mazurka59-2/pid9066b-08.mid,mazurka59-2/pid9066b-08.mp4,mazurka59-2/pid9066b-08.mp3,mazurka59-2/pid9066b-08.wav,mazurka59-2/pid9066b-08_infer_corresp.txt,7
59.2,A maj,Csalog,1996,2:36,156,Hungaroton HCD 31755/6,1263b-08,-,mazurka59-2/pid1263b-08,mazurka59-2/pid1263b-08.mid,mazurka59-2/pid1263b-08.mp4,mazurka59-2/pid1263b-08.mp3,mazurka59-2/pid1263b-08.wav,mazurka59-2/pid1263b-08_infer_corresp.txt,8
59.2,A maj,Czerny-Stefanska,1990,2:35,155,Pony Canyon Classics PCCL-00460,9192b-08,-,mazurka59-2/pid9192b-08,mazurka59-2/pid9192b-08.mid,mazurka59-2/pid9192b-08.mp4,mazurka59-2/pid9192b-08.mp3,mazurka59-2/pid9192b-08.wav,mazurka59-2/pid9192b-08_infer_corresp.txt,9
59.2,A maj,Ezaki,2006,2:36,156,Triton OVCT-00035,9139b-08,-,mazurka59-2/pid9139b-08,mazurka59-2/pid9139b-08.mid,mazurka59-2/pid9139b-08.mp4,mazurka59-2/pid9139b-08.mp3,mazurka59-2/pid9139b-08.wav,mazurka59-2/pid9139b-08_infer_corresp.txt,10
59.2,A maj,Fliere,1977,2:40,160,Melodia 10 00439,9063b-12,-,mazurka59-2/pid9063b-12,mazurka59-2/pid9063b-12.mid,mazurka59-2/pid9063b-12.mp4,mazurka59-2/pid9063b-12.mp3,mazurka59-2/pid9063b-12.wav,mazurka59-2/pid9063b-12_infer_corresp.txt,11
59.2,A maj,Fou,1978,2:30,150,Sony SB2K 53 246,9071b-18,-,mazurka59-2/pid9071b-18,mazurka59-2/pid9071b-18.mid,mazurka59-2/pid9071b-18.mp4,mazurka59-2/pid9071b-18.mp3,mazurka59-2/pid9071b-18.wav,mazurka59-2/pid9071b-18_infer_corresp.txt,12
59.2,A maj,Francois,1956,2:26,146,EMI CZS 7 67413 2,9070b-20,-,mazurka59-2/pid9070b-20,mazurka59-2/pid9070b-20.mid,mazurka59-2/pid9070b-20.mp4,mazurka59-2/pid9070b-20.mp3,mazurka59-2/pid9070b-20.wav,mazurka59-2/pid9070b-20_infer_corresp.txt,13
59.2,A maj,Hatto,1993,2:40,160,Con. Artist FED4-TC-0116/7,610003b-12,-,mazurka59-2/pid610003b-12,mazurka59-2/pid610003b-12.mid,mazurka59-2/pid610003b-12.mp4,mazurka59-2/pid610003b-12.mp3,mazurka59-2/pid610003b-12.wav,mazurka59-2/pid610003b-12_infer_corresp.txt,14
59.2,A maj,Hatto,2006,2:41,161,Con. Artist 9270/12,9073b-12,-,mazurka59-2/pid9073b-12,mazurka59-2/pid9073b-12.mid,mazurka59-2/pid9073b-12.mp4,mazurka59-2/pid9073b-12.mp3,mazurka59-2/pid9073b-12.wav,mazurka59-2/pid9073b-12_infer_corresp.txt,14
59.2,A maj,Indjic,1988,2:42,162,Calliope 3321,9050b-08,-,mazurka59-2/pid9050b-08,mazurka59-2/pid9050b-08.mid,mazurka59-2/pid9050b-08.mp4,mazurka59-2/pid9050b-08.mp3,mazurka59-2/pid9050b-08.wav,mazurka59-2/pid9050b-08_infer_corresp.txt,15
59.2,A maj,Kushner,1989,3:06,186,Connoisseur CD4181/2,9118b-12,-,mazurka59-2/pid9118b-12,mazurka59-2/pid9118b-12.mid,mazurka59-2/pid9118b-12.mp4,mazurka59-2/pid9118b-12.mp3,mazurka59-2/pid9118b-12.wav,mazurka59-2/pid9118b-12_infer_corresp.txt,16
59.2,A maj,Luisada,1991,2:45,165,DG 463054-2,9055b-08,-,mazurka59-2/pid9055b-08,mazurka59-2/pid9055b-08.mid,mazurka59-2/pid9055b-08.mp4,mazurka59-2/pid9055b-08.mp3,mazurka59-2/pid9055b-08.wav,mazurka59-2/pid9055b-08_infer_corresp.txt,17
59.2,A maj,Magaloff,1978,2:42,162,Phillips 426 817/29-2,9074g-08,-,mazurka59-2/pid9074g-08,mazurka59-2/pid9074g-08.mid,mazurka59-2/pid9074g-08.mp4,mazurka59-2/pid9074g-08.mp3,mazurka59-2/pid9074g-08.wav,mazurka59-2/pid9074g-08_infer_corresp.txt,18
59.2,A maj,Magin,1975,2:24,144,Accord 465 665-2,9138b-08,-,mazurka59-2/pid9138b-08,mazurka59-2/pid9138b-08.mid,mazurka59-2/pid9138b-08.mp4,mazurka59-2/pid9138b-08.mp3,mazurka59-2/pid9138b-08.wav,mazurka59-2/pid9138b-08_infer_corresp.txt,19
59.2,A maj,Milkina,1970,2:35,155,Unterschrift/EMI,9099b-12,-,mazurka59-2/pid9099b-12,mazurka59-2/pid9099b-12.mid,mazurka59-2/pid9099b-12.mp4,mazurka59-2/pid9099b-12.mp3,mazurka59-2/pid9099b-12.wav,mazurka59-2/pid9099b-12_infer_corresp.txt,20
59.2,A maj,Mohovich,1999,2:41,161,Agora AG 231.2,9104b-08,-,mazurka59-2/pid9104b-08,mazurka59-2/pid9104b-08.mid,mazurka59-2/pid9104b-08.mp4,mazurka59-2/pid9104b-08.mp3,mazurka59-2/pid9104b-08.wav,mazurka59-2/pid9104b-08_infer_corresp.txt,21
59.2,A maj,Ohlsson,1999,2:45,165,Arabesque Z6730-2,9153b-08,-,mazurka59-2/pid9153b-08,mazurka59-2/pid9153b-08.mid,mazurka59-2/pid9153b-08.mp4,mazurka59-2/pid9153b-08.mp3,mazurka59-2/pid9153b-08.wav,mazurka59-2/pid9153b-08_infer_corresp.txt,22
59.2,A maj,Osinska,1989,2:29,149,Cassiopee 969 213/6,9101c-02,-,mazurka59-2/pid9101c-02,mazurka59-2/pid9101c-02.mid,mazurka59-2/pid9101c-02.mp4,mazurka59-2/pid9101c-02.mp3,mazurka59-2/pid9101c-02.wav,mazurka59-2/pid9101c-02_infer_corresp.txt,23
59.2,A maj,Poblocka,1980,2:15,135,Muza CK 1026,6100022-05,-,mazurka59-2/pid6100022-05,mazurka59-2/pid6100022-05.mid,mazurka59-2/pid6100022-05.mp4,mazurka59-2/pid6100022-05.mp3,mazurka59-2/pid6100022-05.wav,mazurka59-2/pid6100022-05_infer_corresp.txt,24
59.2,A maj,Poblocka,1999,2:25,145,BeArTon CDB012/13,9093b-14,-,mazurka59-2/pid9093b-14,mazurka59-2/pid9093b-14.mid,mazurka59-2/pid9093b-14.mp4,mazurka59-2/pid9093b-14.mp3,mazurka59-2/pid9093b-14.wav,mazurka59-2/pid9093b-14_infer_corresp.txt,24
59.2,A maj,Rangell,2001,2:36,156,Dorian DOR-93258,9094b-08,-,mazurka59-2/pid9094b-08,mazurka59-2/pid9094b-08.mid,mazurka59-2/pid9094b-08.mp4,mazurka59-2/pid9094b-08.mp3,mazurka59-2/pid9094b-08.wav,mazurka59-2/pid9094b-08_infer_corresp.txt,25
59.2,A maj,Rubinstein,1939,2:26,146,Naxos 8.110656-57,9049b-08,-,mazurka59-2/pid9049b-08,mazurka59-2/pid9049b-08.mid,mazurka59-2/pid9049b-08.mp4,mazurka59-2/pid9049b-08.mp3,mazurka59-2/pid9049b-08.wav,mazurka59-2/pid9049b-08_infer_corresp.txt,26
59.2,A maj,Rubinstein,1952,2:16,136,BMG 09026 63027-2,9075b-08,-,mazurka59-2/pid9075b-08,mazurka59-2/pid9075b-08.mid,mazurka59-2/pid9075b-08.mp4,mazurka59-2/pid9075b-08.mp3,mazurka59-2/pid9075b-08.wav,mazurka59-2/pid9075b-08_infer_corresp.txt,26
59.2,A maj,Rubinstein,1966,2:35,155,BMG 09026-63050-2,9059b-12,-,mazurka59-2/pid9059b-12,mazurka59-2/pid9059b-12.mid,mazurka59-2/pid9059b-12.mp4,mazurka59-2/pid9059b-12.mp3,mazurka59-2/pid9059b-12.wav,mazurka59-2/pid9059b-12_infer_corresp.txt,26
59.2,A maj,Shebanova,2002,2:20,140,DUX 0350/0351,9072b-12,-,mazurka59-2/pid9072b-12,mazurka59-2/pid9072b-12.mid,mazurka59-2/pid9072b-12.mp4,mazurka59-2/pid9072b-12.mp3,mazurka59-2/pid9072b-12.wav,mazurka59-2/pid9072b-12_infer_corresp.txt,27
59.2,A maj,Smith,1975,1:05,65,EMI 724358576726,9054b-08,-,mazurka59-2/pid9054b-08,mazurka59-2/pid9054b-08.mid,mazurka59-2/pid9054b-08.mp4,mazurka59-2/pid9054b-08.mp3,mazurka59-2/pid9054b-08.wav,mazurka59-2/pid9054b-08_infer_corresp.txt,28
59.2,A maj,Sztompka,1959,2:46,166,Muza PNOD 313 A/B,9170b-08,-,mazurka59-2/pid9170b-08,mazurka59-2/pid9170b-08.mid,mazurka59-2/pid9170b-08.mp4,mazurka59-2/pid9170b-08.mp3,mazurka59-2/pid9170b-08.wav,mazurka59-2/pid9170b-08_infer_corresp.txt,29
59.2,A maj,Uninsky,1971,2:58,178,Philips 442 574-2,9061b-05,-,mazurka59-2/pid9061b-05,mazurka59-2/pid9061b-05.mid,mazurka59-2/pid9061b-05.mp4,mazurka59-2/pid9061b-05.mp3,mazurka59-2/pid9061b-05.wav,mazurka59-2/pid9061b-05_infer_corresp.txt,30
59.2,A maj,Wasowski,1980,3:05,185,Concord CCD-42036,9111b-10,-,mazurka59-2/pid9111b-10,mazurka59-2/pid9111b-10.mid,mazurka59-2/pid9111b-10.mp4,mazurka59-2/pid9111b-10.mp3,mazurka59-2/pid9111b-10.wav,mazurka59-2/pid9111b-10_infer_corresp.txt,31
59.3,F# min,Ashkenazy,1981,3:13,193,Decca 448 086-2,9058b-09,-,mazurka59-3/pid9058b-09,mazurka59-3/pid9058b-09.mid,mazurka59-3/pid9058b-09.mp4,mazurka59-3/pid9058b-09.mp3,mazurka59-3/pid9058b-09.wav,mazurka59-3/pid9058b-09_infer_corresp.txt,0
59.3,F# min,Ashkenazy,1999,3:12,192,Decca SACD 470 608-2,918821-11,-,mazurka59-3/pid918821-11,mazurka59-3/pid918821-11.mid,mazurka59-3/pid918821-11.mp4,mazurka59-3/pid918821-11.mp3,mazurka59-3/pid918821-11.wav,mazurka59-3/pid918821-11_infer_corresp.txt,0
59.3,F# min,Bacha,2000,3:15,195,Forlane 126817,9166l-03,-,mazurka59-3/pid9166l-03,mazurka59-3/pid9166l-03.mid,mazurka59-3/pid9166l-03.mp4,mazurka59-3/pid9166l-03.mp3,mazurka59-3/pid9166l-03.wav,mazurka59-3/pid9166l-03_infer_corresp.txt,1
59.3,F# min,Barbosa,1983,3:12,192,Centaur CRC2098/9,9174b-09,-,mazurka59-3/pid9174b-09,mazurka59-3/pid9174b-09.mid,mazurka59-3/pid9174b-09.mp4,mazurka59-3/pid9174b-09.mp3,mazurka59-3/pid9174b-09.wav,mazurka59-3/pid9174b-09_infer_corresp.txt,2
59.3,F# min,Biret,1990,3:59,239,Naxos 8.550359,9062b-12,-,mazurka59-3/pid9062b-12,mazurka59-3/pid9062b-12.mid,mazurka59-3/pid9062b-12.mp4,mazurka59-3/pid9062b-12.mp3,mazurka59-3/pid9062b-12.wav,mazurka59-3/pid9062b-12_infer_corresp.txt,3
59.3,F# min,Brailowsky,1960,3:14,194,Sony SB2K 63237,9060b-07,-,mazurka59-3/pid9060b-07,mazurka59-3/pid9060b-07.mid,mazurka59-3/pid9060b-07.mp4,mazurka59-3/pid9060b-07.mp3,mazurka59-3/pid9060b-07.wav,mazurka59-3/pid9060b-07_infer_corresp.txt,4
