artist,artist_id,track,track_duration,composer,composition_id,score_path,midi_path,youtube_links,align_file,type,label
Friedrich Gulda,3,"Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": II. Adagio cantabile (Live)",331.106,Ludwig van Beethoven,28,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/II._Adagio_cantabile/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/II._Adagio_cantabile/08077.mid",https://www.youtube.com/watch?v=RGimyjUI-hw,"train/Friedrich Gulda/Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13__Pathétique_/II._Adagio_cantabile/61_infer_corresp.txt",train,123
Friedrich Gulda,3,"Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": II. Adagio cantabile",317.613,Ludwig van Beethoven,28,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/II._Adagio_cantabile/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/II._Adagio_cantabile/08078.mid",https://www.youtube.com/watch?v=8H5saENaCh8,"train/Friedrich Gulda/Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13__Pathétique_/II._Adagio_cantabile/62_infer_corresp.txt",train,123
Friedrich Gulda,3,"Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": II. Adagio cantabile",303.226,Ludwig van Beethoven,28,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/II._Adagio_cantabile/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/II._Adagio_cantabile/08079.mid",https://www.youtube.com/watch?v=MmYf0PTNzA4,"valid/Friedrich Gulda/Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13__Pathétique_/II._Adagio_cantabile/64_infer_corresp.txt",valid,123
Wilhelm Kempff,5,"Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": II. Adagio cantabile",296.88,Ludwig van Beethoven,28,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/II._Adagio_cantabile/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/II._Adagio_cantabile/08081.mid",https://www.youtube.com/watch?v=HuNywBk8rt8,"train/Wilhelm Kempff/Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13__Pathétique_/II._Adagio_cantabile/69_infer_corresp.txt",train,194
Wilhelm Kempff,5,"Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": II. Adagio cantabile",296.0,Ludwig van Beethoven,28,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/II._Adagio_cantabile/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/II._Adagio_cantabile/08083.mid",https://www.youtube.com/watch?v=13X0OAy1-pg,"train/Wilhelm Kempff/Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13__Pathétique_/II._Adagio_cantabile/71_infer_corresp.txt",train,194
Wilhelm Kempff,5,"Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": II. Adagio cantabile",295.0,Ludwig van Beethoven,28,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/II._Adagio_cantabile/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/II._Adagio_cantabile/08086.mid",https://www.youtube.com/watch?v=p8uylVVlfqE,"train/Wilhelm Kempff/Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13__Pathétique_/II._Adagio_cantabile/74_infer_corresp.txt",train,194
Wilhelm Kempff,5,"Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": II. Adagio cantabile",298.666,Ludwig van Beethoven,28,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/II._Adagio_cantabile/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/II._Adagio_cantabile/08088.mid",https://www.youtube.com/watch?v=6_n22WGUDQg,"valid/Wilhelm Kempff/Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13__Pathétique_/II._Adagio_cantabile/77_infer_corresp.txt",valid,194
Sviatoslav Richter,4,"Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": III. Rondo. Allegro (Recorded 1959)",265.48,Ludwig van Beethoven,29,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/08098.mid",https://www.youtube.com/watch?v=sVMRZtotuvI,"train/Sviatoslav Richter/Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13__Pathétique_/III._Rondo._Allegro/2_infer_corresp.txt",train,160
Sviatoslav Richter,4,"Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": III. Rondo: Allegro",277.053,Ludwig van Beethoven,29,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/08100.mid",https://www.youtube.com/watch?v=qIkI9MMJLjw,"train/Sviatoslav Richter/Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13__Pathétique_/III._Rondo._Allegro/4_infer_corresp.txt",train,160
Sviatoslav Richter,4,"Piano Sonata No. 8 in C Minor op. 13 ""pathetique"": Rondo. Allegro",271.813,Ludwig van Beethoven,29,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/08101.mid",https://www.youtube.com/watch?v=Qj9wCj_jt1Y,"valid/Sviatoslav Richter/Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13__Pathétique_/III._Rondo._Allegro/5_infer_corresp.txt",valid,160
Daniel Barenboim,2,"Beethoven: Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": III. Rondo. Allegro",294.04,Ludwig van Beethoven,29,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/08117.mid",https://www.youtube.com/watch?v=GKWHuOD1Fck,"train/Daniel Barenboim/Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13__Pathétique_/III._Rondo._Allegro/32_infer_corresp.txt",train,91
Daniel Barenboim,2,"Beethoven: Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": III. Rondo. Allegro",299.666,Ludwig van Beethoven,29,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/08118.mid",https://www.youtube.com/watch?v=Q3sDytsIOOU,"train/Daniel Barenboim/Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13__Pathétique_/III._Rondo._Allegro/39_infer_corresp.txt",train,91
Daniel Barenboim,2,"Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": III. Rondo. Allegro",257.519,Ludwig van Beethoven,29,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/08119.mid",https://www.youtube.com/watch?v=rg1R11RquRk,"train/Daniel Barenboim/Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13__Pathétique_/III._Rondo._Allegro/34_infer_corresp.txt",train,91
Daniel Barenboim,2,"Piano Sonata No. 8 in C Minor, Op. 13, ""Pathétique"": III. Rondo: Allegro",262.96,Ludwig van Beethoven,29,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/08120.mid",https://www.youtube.com/watch?v=hv-EwL5WtJI,"train/Daniel Barenboim/Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13__Pathétique_/III._Rondo._Allegro/35_infer_corresp.txt",train,91
Daniel Barenboim,2,"Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": 3. Rondo. Allegro",309.8,Ludwig van Beethoven,29,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/08121.mid",https://www.youtube.com/watch?v=x6HkHe632NA,"train/Daniel Barenboim/Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13__Pathétique_/III._Rondo._Allegro/36_infer_corresp.txt",train,91
Daniel Barenboim,2,"Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": III. Rondo (Allegro)",290.893,Ludwig van Beethoven,29,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/08122.mid",https://www.youtube.com/watch?v=o1cDZlmriVM,"train/Daniel Barenboim/Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13__Pathétique_/III._Rondo._Allegro/37_infer_corresp.txt",train,91
Daniel Barenboim,2,"Piano Sonata No. 8 In C Minor, Op. 13 -""Pathétique"": 3. Rondo (Allegro)",262.586,Ludwig van Beethoven,29,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/08123.mid",https://www.youtube.com/watch?v=QGeO7doMMQM,"train/Daniel Barenboim/Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13__Pathétique_/III._Rondo._Allegro/40_infer_corresp.txt",train,91
Claudio Arrau,1,"Piano Sonata No.8 in C minor, Op.13 -""Pathétique"": 3. Rondo (Allegro)",272.0,Ludwig van Beethoven,29,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/08124.mid",https://www.youtube.com/watch?v=3LE0Bpxkgao,"train/Claudio Arrau/Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13__Pathétique_/III._Rondo._Allegro/44_infer_corresp.txt",train,58
Claudio Arrau,1,"Piano Sonata No.8 in C minor, Op.13 -""Pathétique"": 3. Rondo (Allegro)",257.533,Ludwig van Beethoven,29,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/08125.mid",https://www.youtube.com/watch?v=q3ccGDN9wMU,"train/Claudio Arrau/Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13__Pathétique_/III._Rondo._Allegro/42_infer_corresp.txt",train,58
Claudio Arrau,1,"Piano Sonata No.8 in C minor, Op.13 -""Pathétique"": 3. Rondo (Allegro)",297.986,Ludwig van Beethoven,29,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/08126.mid",https://www.youtube.com/watch?v=B4TCbR5bqr0,"valid/Claudio Arrau/Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13__Pathétique_/III._Rondo._Allegro/46_infer_corresp.txt",valid,58
Alfred Brendel,0,"Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": 3. Rondo. Allegro",272.2,Ludwig van Beethoven,29,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/08131.mid",https://www.youtube.com/watch?v=EVPKBs5YJt0,"train/Alfred Brendel/Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13__Pathétique_/III._Rondo._Allegro/52_infer_corresp.txt",train,22
Alfred Brendel,0,"Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": 3. Rondo. Allegro",270.213,Ludwig van Beethoven,29,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/08132.mid",https://www.youtube.com/watch?v=ulNH5Zv9A4w,"train/Alfred Brendel/Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13__Pathétique_/III._Rondo._Allegro/53_infer_corresp.txt",train,22
Alfred Brendel,0,"Piano Sonata No.8 in C minor, Op.13 -""Pathétique"": 3. Rondo (Allegro)",289.306,Ludwig van Beethoven,29,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/08134.mid",https://www.youtube.com/watch?v=74Npea3X_uM,"valid/Alfred Brendel/Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13__Pathétique_/III._Rondo._Allegro/55_infer_corresp.txt",valid,22
Friedrich Gulda,3,"Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": III. Rondo. Allegro (Live)",271.72,Ludwig van Beethoven,29,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/08139.mid",https://www.youtube.com/watch?v=3Ws9V9nF6Xs,"train/Friedrich Gulda/Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13__Pathétique_/III._Rondo._Allegro/60_infer_corresp.txt",train,124
Friedrich Gulda,3,"Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": III. Rondo: Allegro",244.36,Ludwig van Beethoven,29,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/08140.mid",https://www.youtube.com/watch?v=6MCM8-o5otc,"train/Friedrich Gulda/Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13__Pathétique_/III._Rondo._Allegro/61_infer_corresp.txt",train,124
Friedrich Gulda,3,"Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": III. Rondo. Allegro",246.546,Ludwig van Beethoven,29,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/08141.mid",https://www.youtube.com/watch?v=5mNZGhAZY80,"valid/Friedrich Gulda/Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13__Pathétique_/III._Rondo._Allegro/63_infer_corresp.txt",valid,124
Wilhelm Kempff,5,"Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": III. Rondo. Allegro",264.093,Ludwig van Beethoven,29,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/08145.mid",https://www.youtube.com/watch?v=LqhnpjpjWtc,"train/Wilhelm Kempff/Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13__Pathétique_/III._Rondo._Allegro/70_infer_corresp.txt",train,195
Wilhelm Kempff,5,"Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": III. Rondo (Allegro)",273.0,Ludwig van Beethoven,29,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/08146.mid",https://www.youtube.com/watch?v=fnFLA0ycNk4,"train/Wilhelm Kempff/Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13__Pathétique_/III._Rondo._Allegro/71_infer_corresp.txt",train,195
Wilhelm Kempff,5,"Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": III. Rondo (Allegro)",272.173,Ludwig van Beethoven,29,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/08148.mid",https://www.youtube.com/watch?v=N0UkW62ztfs,"valid/Wilhelm Kempff/Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13__Pathétique_/III._Rondo._Allegro/73_infer_corresp.txt",valid,195
Sviatoslav Richter,4,"Piano Sonata No. 12 in A-Flat Major, Op. 26 ""Funeral March"": III. Marcia funebre (Sulla morte d'un eroe) [Live]",346.466,Ludwig van Beethoven,30,Ludwig_van_Beethoven/Sonata_No._12_In_A_Flat_Op._26/3._Marcia_funebre_sulla_morte_d'un_Eroe_-_Live/Sonate_No._12_Funeral_March_3rd_Movement.mxl,Ludwig_van_Beethoven/Sonata_No._12_In_A_Flat_Op._26/3._Marcia_funebre_sulla_morte_d'un_Eroe_-_Live/08158.mid,https://www.youtube.com/watch?v=HT4T0inX1J4,train/Sviatoslav Richter/Beethoven/Sonata_No._12_In_A_Flat_Op._26/3._Marcia_funebre_sulla_morte_d'un_Eroe_-_Live/1_infer_corresp.txt,train,162
Daniel Barenboim,2,"Piano Sonata No. 12 In A Flat Major, Op. 26: 3. Marcia funebre sulla morte d'un Eroe",381.026,Ludwig van Beethoven,30,Ludwig_van_Beethoven/Sonata_No._12_In_A_Flat_Op._26/3._Marcia_funebre_sulla_morte_d'un_Eroe_-_Live/Sonate_No._12_Funeral_March_3rd_Movement.mxl,Ludwig_van_Beethoven/Sonata_No._12_In_A_Flat_Op._26/3._Marcia_funebre_sulla_morte_d'un_Eroe_-_Live/08170.mid,https://www.youtube.com/watch?v=zuWUXLzM69w,train/Daniel Barenboim/Beethoven/Sonata_No._12_In_A_Flat_Op._26/3._Marcia_funebre_sulla_morte_d'un_Eroe_-_Live/15_infer_corresp.txt,train,93
Claudio Arrau,1,"Piano Sonata No.12 in A flat, Op.26: 3. Marcia funebre sulla morte d'un Eroe",376.0,Ludwig van Beethoven,30,Ludwig_van_Beethoven/Sonata_No._12_In_A_Flat_Op._26/3._Marcia_funebre_sulla_morte_d'un_Eroe_-_Live/Sonate_No._12_Funeral_March_3rd_Movement.mxl,Ludwig_van_Beethoven/Sonata_No._12_In_A_Flat_Op._26/3._Marcia_funebre_sulla_morte_d'un_Eroe_-_Live/08171.mid,https://www.youtube.com/watch?v=1eE-4a0HRSQ,train/Claudio Arrau/Beethoven/Sonata_No._12_In_A_Flat_Op._26/3._Marcia_funebre_sulla_morte_d'un_Eroe_-_Live/17_infer_corresp.txt,train,60
Alfred Brendel,0,"Piano Sonata No.12 in A flat, Op.26: 3. Marcia funebre sulla morte d'un Eroe",331.306,Ludwig van Beethoven,30,Ludwig_van_Beethoven/Sonata_No._12_In_A_Flat_Op._26/3._Marcia_funebre_sulla_morte_d'un_Eroe_-_Live/Sonate_No._12_Funeral_March_3rd_Movement.mxl,Ludwig_van_Beethoven/Sonata_No._12_In_A_Flat_Op._26/3._Marcia_funebre_sulla_morte_d'un_Eroe_-_Live/08175.mid,https://www.youtube.com/watch?v=DMY-svVwJmw,train/Alfred Brendel/Beethoven/Sonata_No._12_In_A_Flat_Op._26/3._Marcia_funebre_sulla_morte_d'un_Eroe_-_Live/22_infer_corresp.txt,train,24
Friedrich Gulda,3,"Piano Sonata No. 12 in A-Flat Major, Op. 26 ""Funeral March"": III. Marcia funebre sulla morte d'un eroe",371.266,Ludwig van Beethoven,30,Ludwig_van_Beethoven/Sonata_No._12_In_A_Flat_Op._26/3._Marcia_funebre_sulla_morte_d'un_Eroe_-_Live/Sonate_No._12_Funeral_March_3rd_Movement.mxl,Ludwig_van_Beethoven/Sonata_No._12_In_A_Flat_Op._26/3._Marcia_funebre_sulla_morte_d'un_Eroe_-_Live/08180.mid,https://www.youtube.com/watch?v=trULUyLt1yk,train/Friedrich Gulda/Beethoven/Sonata_No._12_In_A_Flat_Op._26/3._Marcia_funebre_sulla_morte_d'un_Eroe_-_Live/27_infer_corresp.txt,train,126
Wilhelm Kempff,5,"Piano Sonata No. 12 in A-Flat Major, Op. 26: III. Marcia funebre sulla morte d'un Eroe",331.0,Ludwig van Beethoven,30,Ludwig_van_Beethoven/Sonata_No._12_In_A_Flat_Op._26/3._Marcia_funebre_sulla_morte_d'un_Eroe_-_Live/Sonate_No._12_Funeral_March_3rd_Movement.mxl,Ludwig_van_Beethoven/Sonata_No._12_In_A_Flat_Op._26/3._Marcia_funebre_sulla_morte_d'un_Eroe_-_Live/08182.mid,https://www.youtube.com/watch?v=adXQ3LFEHXU,train/Wilhelm Kempff/Beethoven/Sonata_No._12_In_A_Flat_Op._26/3._Marcia_funebre_sulla_morte_d'un_Eroe_-_Live/32_infer_corresp.txt,train,197
Sviatoslav Richter,4,"Piano Sonata No. 17 in D Minor, Op. 31 No. 2 ""Tempest"": I. Largo - Allegro (Live)",591.64,Ludwig van Beethoven,31,"Ludwig_van_Beethoven/Piano_Sonata_No._17_in_D_Minor,_Op._31_No._2_""Tempest""/I._Largo_-_Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._17_in_D_Minor,_Op._31_No._2_""Tempest""/I._Largo_-_Allegro/08371.mid",https://www.youtube.com/watch?v=SrqAV1dhans,"train/Sviatoslav Richter/Beethoven/Piano_Sonata_No._17_in_D_Minor,_Op._31_No._2__Tempest_/I._Largo_-_Allegro/4_infer_corresp.txt",train,163
Sviatoslav Richter,4,"Piano Sonata No. 17 in D Minor, Op. 31, No. 2: I. Largo - Allegro",534.133,Ludwig van Beethoven,31,"Ludwig_van_Beethoven/Piano_Sonata_No._17_in_D_Minor,_Op._31_No._2_""Tempest""/I._Largo_-_Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._17_in_D_Minor,_Op._31_No._2_""Tempest""/I._Largo_-_Allegro/08373.mid",https://www.youtube.com/watch?v=K7kFTrWgEbg,"train/Sviatoslav Richter/Beethoven/Piano_Sonata_No._17_in_D_Minor,_Op._31_No._2__Tempest_/I._Largo_-_Allegro/6_infer_corresp.txt",train,163
Sviatoslav Richter,4,"Beethoven: Piano Sonata No. 17 in D Minor, Op. 31 No. 2 ""The Tempest"": I. Largo - Allegro",564.688,Ludwig van Beethoven,31,"Ludwig_van_Beethoven/Piano_Sonata_No._17_in_D_Minor,_Op._31_No._2_""Tempest""/I._Largo_-_Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._17_in_D_Minor,_Op._31_No._2_""Tempest""/I._Largo_-_Allegro/08374.mid",https://www.youtube.com/watch?v=1hal1VGpnb8,"valid/Sviatoslav Richter/Beethoven/Piano_Sonata_No._17_in_D_Minor,_Op._31_No._2__Tempest_/I._Largo_-_Allegro/7_infer_corresp.txt",valid,163
Daniel Barenboim,2,"Beethoven: Piano Sonata No. 17 in D Minor, Op. 31 No. 2 ""The Tempest"": I. Largo - Allegro",562.2,Ludwig van Beethoven,31,"Ludwig_van_Beethoven/Piano_Sonata_No._17_in_D_Minor,_Op._31_No._2_""Tempest""/I._Largo_-_Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._17_in_D_Minor,_Op._31_No._2_""Tempest""/I._Largo_-_Allegro/08383.mid",https://www.youtube.com/watch?v=C2ErRMdpBJ8,"train/Daniel Barenboim/Beethoven/Piano_Sonata_No._17_in_D_Minor,_Op._31_No._2__Tempest_/I._Largo_-_Allegro/21_infer_corresp.txt",train,94
Daniel Barenboim,2,"Piano Sonata No. 17 in D Minor, Op. 31 No. 2 ""The Tempest"": I. Largo - Allegro",515.346,Ludwig van Beethoven,31,"Ludwig_van_Beethoven/Piano_Sonata_No._17_in_D_Minor,_Op._31_No._2_""Tempest""/I._Largo_-_Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._17_in_D_Minor,_Op._31_No._2_""Tempest""/I._Largo_-_Allegro/08384.mid",https://www.youtube.com/watch?v=fqE0WZyyz5o,"train/Daniel Barenboim/Beethoven/Piano_Sonata_No._17_in_D_Minor,_Op._31_No._2__Tempest_/I._Largo_-_Allegro/22_infer_corresp.txt",train,94
Daniel Barenboim,2,"Piano Sonata No. 17 In D Minor, Op. 31, No. 2 -""The Tempest"": 1. Largo - Allegro",527.76,Ludwig van Beethoven,31,"Ludwig_van_Beethoven/Piano_Sonata_No._17_in_D_Minor,_Op._31_No._2_""Tempest""/I._Largo_-_Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._17_in_D_Minor,_Op._31_No._2_""Tempest""/I._Largo_-_Allegro/08385.mid",https://www.youtube.com/watch?v=1dPDxizsZmw,"train/Daniel Barenboim/Beethoven/Piano_Sonata_No._17_in_D_Minor,_Op._31_No._2__Tempest_/I._Largo_-_Allegro/25_infer_corresp.txt",train,94
